OrderID,OrderDate,ProductID,CustomerID,RegionID,Quantity,SalesAmount,CostAmount,DiscountPct
10813,2025-10-17,P012,C0212,R01,4,184230.0,137856.35,0.1
11655,2025-10-17,P018,C0404,R02,1,15525.0,11294.39,0.0
11929,2025-10-17,P011,C0148,R04,6,164220.0,117390.4,0.15
12678,2025-10-17,P008,C0061,R02,6,924255.0,709169.97,0.05
12863,2025-10-17,P032,C0346,R03,3,35190.0,26968.47,0.15
12933,2025-10-17,P049,C0042,R01,5,87400.0,57337.81,0.05
14339,2025-10-17,P016,C0267,R03,1,43125.0,31061.0,0.0
14622,2025-10-17,P026,C0302,R03,3,27600.0,16496.7,0.0
14669,2025-10-17,P031,C0346,R03,1,19118.75,14122.93,0.05
10002,2025-10-18,P025,C0025,R01,6,65550.0,39200.91,0.0
10275,2025-10-18,P007,C0412,R01,2,126270.0,96745.24,0.1
10605,2025-10-18,P021,C0392,R03,3,22425.0,13640.78,0.0
10869,2025-10-18,P050,C0277,R04,2,39330.0,26575.06,0.05
11780,2025-10-18,P022,C0137,R04,2,11500.0,6795.06,0.0
12173,2025-10-18,P016,C0455,R04,1,40968.75,28955.82,0.05
12997,2025-10-18,P021,C0172,R02,6,44850.0,27770.35,0.0
13204,2025-10-18,P047,C0397,R03,1,11241.25,7964.51,0.15
13879,2025-10-18,P013,C0496,R03,6,232702.5,169162.01,0.05
14031,2025-10-18,P046,C0161,R04,5,123625.0,82191.27,0.0
14170,2025-10-18,P022,C0050,R01,2,11500.0,6706.82,0.0
14292,2025-10-18,P016,C0009,R04,6,258750.0,192957.65,0.0
14451,2025-10-18,P001,C0107,R01,2,120232.5,92569.21,0.15
14916,2025-10-18,P005,C0205,R01,3,330682.5,237854.73,0.1
11344,2025-10-19,P004,C0187,R02,1,116897.5,87397.06,0.05
11503,2025-10-19,P020,C0181,R04,3,81937.5,59087.2,0.05
13030,2025-10-19,P016,C0443,R04,2,81937.5,59120.67,0.05
13387,2025-10-19,P034,C0312,R03,2,43700.0,35494.4,0.05
13430,2025-10-19,P023,C0260,R01,2,6555.0,3782.44,0.05
14025,2025-10-19,P027,C0361,R02,4,25300.0,13958.42,0.0
14130,2025-10-19,P048,C0380,R04,2,43700.0,28894.56,0.05
14923,2025-10-19,P017,C0104,R04,4,120175.0,81965.2,0.05
10626,2025-10-20,P004,C0485,R04,3,350692.5,282714.62,0.05
11640,2025-10-20,P038,C0083,R04,3,89700.0,65187.56,0.0
12180,2025-10-20,P048,C0357,R02,2,43700.0,29987.97,0.05
14539,2025-10-20,P042,C0304,R01,4,80500.0,57821.46,0.0
10293,2025-10-21,P044,C0331,R02,1,10925.0,7968.96,0.0
10631,2025-10-21,P003,C0361,R02,5,776250.0,618778.4,0.0
11262,2025-10-21,P017,C0038,R04,1,30043.75,21303.44,0.05
11364,2025-10-21,P005,C0199,R01,5,520518.75,396554.94,0.15
12379,2025-10-21,P041,C0045,R01,2,12420.0,8104.17,0.1
12490,2025-10-21,P014,C0126,R02,1,39876.25,28722.55,0.05
12925,2025-10-21,P043,C0429,R04,3,56925.0,39209.51,0.0
13982,2025-10-21,P034,C0217,R04,3,65550.0,50227.88,0.05
10003,2025-10-22,P031,C0115,R01,4,76475.0,58067.87,0.05
10171,2025-10-22,P002,C0398,R01,1,156285.0,115461.31,0.1
10493,2025-10-22,P040,C0357,R02,1,23488.75,17305.44,0.05
10894,2025-10-22,P019,C0487,R04,3,129461.25,96319.4,0.05
10962,2025-10-22,P038,C0303,R04,1,28405.0,21245.18,0.05
11310,2025-10-22,P028,C0304,R01,4,43700.0,24205.2,0.05
11752,2025-10-22,P027,C0322,R02,1,6325.0,3602.25,0.0
11800,2025-10-22,P043,C0030,R01,9,162236.25,106881.64,0.05
11920,2025-10-22,P029,C0403,R03,2,14490.0,8411.85,0.1
11948,2025-10-22,P006,C0100,R02,1,176985.0,130898.07,0.05
12399,2025-10-22,P032,C0074,R02,3,39330.0,30431.02,0.05
12413,2025-10-22,P032,C0473,R02,2,27600.0,19286.09,0.0
13041,2025-10-22,P050,C0328,R01,3,62100.0,40248.54,0.0
13055,2025-10-22,P036,C0007,R01,4,34960.0,26443.26,0.05
13236,2025-10-22,P039,C0079,R03,2,31050.0,23955.63,0.0
13396,2025-10-22,P036,C0319,R01,2,16560.0,13267.38,0.1
13406,2025-10-22,P036,C0209,R04,7,61180.0,44189.75,0.05
13464,2025-10-22,P049,C0042,R01,2,34960.0,24148.67,0.05
13468,2025-10-22,P025,C0045,R01,3,31136.25,16521.49,0.05
14297,2025-10-22,P001,C0474,R01,8,537510.0,424176.98,0.05
14379,2025-10-22,P037,C0165,R02,1,26392.5,19464.04,0.15
10375,2025-10-23,P039,C0165,R02,3,46575.0,33101.13,0.0
10569,2025-10-23,P042,C0093,R03,2,38237.5,26295.37,0.05
10625,2025-10-23,P024,C0319,R01,1,12563.75,7227.65,0.05
11446,2025-10-23,P028,C0353,R02,5,57500.0,33277.09,0.0
11795,2025-10-23,P006,C0205,R01,1,167670.0,126202.57,0.1
12317,2025-10-23,P024,C0296,R04,3,39675.0,22315.9,0.0
10485,2025-10-24,P029,C0076,R02,9,65205.0,32713.5,0.1
11353,2025-10-24,P028,C0160,R04,2,20700.0,11896.68,0.1
11495,2025-10-24,P020,C0440,R04,4,103500.0,73916.42,0.1
11887,2025-10-24,P021,C0453,R02,4,29900.0,17070.78,0.0
12251,2025-10-24,P018,C0228,R02,1,15525.0,11550.76,0.0
12429,2025-10-24,P026,C0215,R01,2,18400.0,10696.04,0.0
13026,2025-10-24,P023,C0132,R03,6,18630.0,10066.86,0.1
13170,2025-10-24,P021,C0149,R02,1,7475.0,4274.21,0.0
13489,2025-10-24,P042,C0148,R04,1,19118.75,13401.73,0.05
13699,2025-10-24,P016,C0349,R01,2,81937.5,56933.98,0.05
13813,2025-10-24,P040,C0369,R01,5,111262.5,81536.99,0.1
10876,2025-10-25,P020,C0277,R04,1,27312.5,20132.73,0.05
10905,2025-10-25,P043,C0017,R01,1,18975.0,12018.59,0.0
10979,2025-10-25,P009,C0011,R02,1,83030.0,59725.12,0.05
11493,2025-10-25,P015,C0493,R03,2,72450.0,50730.49,0.1
11936,2025-10-25,P026,C0118,R01,2,17480.0,9778.63,0.05
12414,2025-10-25,P048,C0198,R03,6,138000.0,97188.53,0.0
12695,2025-10-25,P023,C0231,R02,2,6900.0,3928.39,0.0
12714,2025-10-25,P011,C0229,R03,4,128800.0,92232.6,0.0
12772,2025-10-25,P040,C0401,R03,7,173075.0,123579.68,0.0
13003,2025-10-25,P039,C0208,R04,5,73743.75,54137.27,0.05
13176,2025-10-25,P032,C0003,R04,5,58650.0,45927.42,0.15
14712,2025-10-25,P021,C0227,R03,2,13455.0,8006.87,0.1
10525,2025-10-26,P050,C0184,R03,6,105570.0,72932.43,0.15
10720,2025-10-26,P032,C0097,R04,5,69000.0,50965.08,0.0
11012,2025-10-26,P014,C0055,R03,1,41975.0,30090.69,0.0
11535,2025-10-26,P015,C0012,R03,2,72450.0,52613.53,0.1
11718,2025-10-26,P045,C0001,R02,2,9200.0,6423.68,0.0
12248,2025-10-26,P020,C0314,R03,6,155250.0,120429.21,0.1
12260,2025-10-26,P036,C0132,R03,5,46000.0,35923.78,0.0
12623,2025-10-26,P005,C0007,R01,1,122475.0,94701.28,0.0
13475,2025-10-26,P009,C0435,R04,4,314640.0,235166.2,0.1
14129,2025-10-26,P024,C0325,R03,2,23805.0,13856.57,0.1
14770,2025-10-26,P043,C0081,R02,1,18026.25,12473.36,0.05
10696,2025-10-27,P034,C0282,R01,3,65550.0,46335.56,0.05
11087,2025-10-27,P032,C0203,R04,1,13110.0,10366.29,0.05
11178,2025-10-27,P014,C0086,R03,4,159505.0,108654.86,0.05
11545,2025-10-27,P014,C0465,R04,2,79752.5,56215.6,0.05
12011,2025-10-27,P024,C0418,R04,2,26450.0,14944.36,0.0
12830,2025-10-27,P014,C0330,R03,3,125925.0,87745.68,0.0
12840,2025-10-27,P021,C0158,R01,1,6727.5,3937.03,0.1
13049,2025-10-27,P046,C0076,R02,1,24725.0,17475.37,0.0
13569,2025-10-27,P023,C0299,R04,3,10350.0,5897.66,0.0
14293,2025-10-27,P023,C0102,R03,2,6555.0,3795.95,0.05
14989,2025-10-27,P009,C0224,R01,2,174800.0,123886.56,0.0
11255,2025-10-28,P043,C0148,R04,1,17077.5,12539.21,0.1
11274,2025-10-28,P001,C0181,R04,3,180348.75,134421.3,0.15
12110,2025-10-28,P050,C0392,R03,3,62100.0,42230.01,0.0
12859,2025-10-28,P022,C0480,R01,3,17250.0,9746.25,0.0
13297,2025-10-28,P023,C0447,R02,3,9315.0,5222.84,0.1
13526,2025-10-28,P047,C0477,R03,4,52900.0,34222.52,0.0
13594,2025-10-28,P013,C0159,R04,6,244950.0,172129.37,0.0
13735,2025-10-28,P046,C0289,R04,1,23488.75,15078.68,0.05
14113,2025-10-28,P026,C0079,R03,2,16560.0,10004.92,0.1
14223,2025-10-28,P046,C0121,R02,2,49450.0,34104.28,0.0
14249,2025-10-28,P009,C0483,R03,2,166060.0,128461.79,0.05
10215,2025-10-29,P004,C0239,R04,3,369150.0,280616.15,0.0
12035,2025-10-29,P045,C0088,R04,2,9200.0,6381.64,0.0
12831,2025-10-29,P044,C0463,R03,1,10378.75,7219.02,0.05
13067,2025-10-29,P037,C0286,R04,3,83835.0,59815.92,0.1
13566,2025-10-29,P013,C0082,R04,6,220455.0,152661.6,0.1
14160,2025-10-29,P019,C0312,R03,3,129461.25,94137.35,0.05
14201,2025-10-29,P004,C0499,R04,2,246100.0,184227.63,0.0
14338,2025-10-29,P018,C0058,R02,6,93150.0,70874.65,0.0
11034,2025-10-30,P042,C0394,R04,4,72450.0,50578.21,0.1
11051,2025-10-30,P046,C0228,R02,4,93955.0,63859.44,0.05
12654,2025-10-30,P013,C0112,R02,1,38783.75,29113.83,0.05
13153,2025-10-30,P002,C0040,R04,4,694600.0,532024.04,0.0
13496,2025-10-30,P017,C0410,R01,3,94875.0,69304.97,0.0
10385,2025-10-31,P020,C0393,R01,2,51750.0,37441.82,0.1
10482,2025-10-31,P020,C0336,R04,2,57500.0,41757.54,0.0
11345,2025-10-31,P037,C0335,R04,2,52785.0,39343.18,0.15
11577,2025-10-31,P047,C0409,R03,3,39675.0,26524.17,0.0
11813,2025-10-31,P004,C0157,R01,3,313777.5,242909.37,0.15
12280,2025-10-31,P024,C0026,R02,5,66125.0,35173.94,0.0
12762,2025-10-31,P033,C0103,R01,5,43987.5,33383.07,0.15
13901,2025-10-31,P046,C0483,R03,1,22252.5,15759.47,0.1
14789,2025-10-31,P043,C0392,R03,3,51232.5,34511.67,0.1
10180,2025-11-01,P026,C0152,R03,3,31200.0,17538.98,0.0
10996,2025-11-01,P021,C0334,R01,6,48165.0,27802.7,0.05
11542,2025-11-01,P010,C0191,R02,5,342550.0,243497.67,0.15
12058,2025-11-01,P005,C0441,R02,1,131527.5,99238.94,0.05
12139,2025-11-01,P019,C0335,R04,6,292695.0,210551.83,0.05
12403,2025-11-01,P034,C0398,R01,6,148200.0,115791.17,0.05
13604,2025-11-01,P034,C0394,R04,1,26000.0,19013.77,0.0
10999,2025-11-02,P002,C0015,R04,5,981500.0,779328.64,0.0
11905,2025-11-02,P010,C0146,R02,4,306280.0,238909.52,0.05
12057,2025-11-02,P012,C0068,R01,1,57850.0,40828.55,0.0
13472,2025-11-02,P013,C0316,R04,3,117682.5,84283.36,0.15
13609,2025-11-02,P011,C0171,R04,3,109200.0,79030.48,0.0
13918,2025-11-02,P037,C0256,R03,1,31590.0,22742.55,0.1
14275,2025-11-02,P027,C0269,R04,6,36465.0,20160.74,0.15
11016,2025-11-03,P022,C0252,R04,3,19500.0,11552.43,0.0
11765,2025-11-03,P027,C0118,R01,4,24310.0,13273.7,0.15
11985,2025-11-03,P013,C0114,R02,2,83070.0,59387.01,0.1
12950,2025-11-03,P011,C0327,R01,2,65520.0,46052.59,0.1
13394,2025-11-03,P014,C0384,R02,2,80665.0,55520.39,0.15
14373,2025-11-03,P007,C0307,R04,1,67405.0,50560.57,0.15
14420,2025-11-03,P033,C0248,R04,3,35100.0,26048.89,0.0
14475,2025-11-03,P015,C0182,R01,6,273000.0,185116.61,0.0
14618,2025-11-03,P008,C0425,R04,4,696540.0,563204.8,0.05
10670,2025-11-04,P001,C0480,R01,3,239850.0,185221.92,0.0
11220,2025-11-04,P047,C0383,R01,5,67275.0,48571.29,0.1
11226,2025-11-04,P011,C0335,R04,5,172900.0,121145.43,0.05
11580,2025-11-04,P022,C0031,R04,5,30875.0,18445.17,0.05
11952,2025-11-04,P015,C0452,R03,5,227500.0,163364.99,0.0
12156,2025-11-04,P024,C0173,R04,3,42607.5,22678.91,0.05
12232,2025-11-04,P012,C0423,R04,2,109915.0,77423.82,0.05
13467,2025-11-04,P018,C0415,R01,2,35100.0,24911.87,0.0
14239,2025-11-04,P050,C0189,R04,6,126360.0,89194.86,0.1
14274,2025-11-04,P023,C0322,R02,1,3705.0,1939.33,0.05
14394,2025-11-04,P032,C0100,R02,2,28080.0,21207.56,0.1
14920,2025-11-04,P046,C0063,R04,3,75465.0,51582.94,0.1
14999,2025-11-04,P013,C0219,R04,2,92300.0,65810.79,0.0
11026,2025-11-05,P022,C0311,R01,4,26000.0,14341.07,0.0
11076,2025-11-05,P005,C0413,R01,2,263055.0,199148.05,0.05
11748,2025-11-05,P038,C0494,R02,4,121680.0,86345.23,0.1
12031,2025-11-05,P044,C0500,R03,2,22230.0,14925.43,0.1
12292,2025-11-05,P042,C0220,R03,2,45500.0,29709.31,0.0
12755,2025-11-05,P004,C0448,R01,2,264290.0,203225.75,0.05
13033,2025-11-05,P033,C0268,R01,1,11115.0,8302.53,0.05
13369,2025-11-05,P024,C0458,R02,2,25415.0,14432.44,0.15
13538,2025-11-05,P018,C0423,R04,2,35100.0,24190.78,0.0
13554,2025-11-05,P045,C0226,R02,1,5200.0,3675.38,0.0
13685,2025-11-05,P027,C0235,R04,2,13585.0,7011.43,0.05
13710,2025-11-05,P031,C0041,R02,1,22750.0,16772.34,0.0
13839,2025-11-05,P044,C0169,R01,4,49400.0,32718.68,0.0
14252,2025-11-05,P025,C0117,R01,1,11732.5,6296.55,0.05
10326,2025-11-06,P021,C0291,R04,1,8027.5,4557.99,0.05
10374,2025-11-06,P018,C0068,R01,5,87750.0,64430.88,0.0
10628,2025-11-06,P039,C0026,R02,1,16672.5,13221.45,0.05
11810,2025-11-06,P020,C0361,R02,3,92625.0,68428.93,0.05
11942,2025-11-06,P045,C0046,R04,1,4940.0,3410.69,0.05
12614,2025-11-06,P016,C0006,R01,4,185250.0,137165.71,0.05
12798,2025-11-06,P034,C0475,R02,1,23400.0,17561.27,0.1
12839,2025-11-06,P031,C0239,R04,1,20475.0,14155.22,0.1
14756,2025-11-06,P031,C0380,R04,4,86450.0,63956.72,0.05
10308,2025-11-07,P050,C0177,R02,1,22230.0,14815.56,0.05
10652,2025-11-07,P034,C0252,R04,2,49400.0,35607.58,0.05
10685,2025-11-07,P030,C0096,R01,6,46800.0,26588.93,0.0
11872,2025-11-07,P019,C0027,R03,6,308100.0,218557.34,0.0
12396,2025-11-07,P017,C0147,R02,2,60775.0,45286.03,0.15
12454,2025-11-07,P035,C0083,R04,6,203775.0,147604.7,0.05
12994,2025-11-07,P001,C0209,R04,2,151905.0,108054.42,0.05
14065,2025-11-07,P043,C0200,R03,6,128700.0,89083.85,0.0
14191,2025-11-07,P010,C0106,R02,1,68510.0,51043.94,0.15
14535,2025-11-07,P004,C0354,R01,2,236470.0,186150.19,0.15
14802,2025-11-07,P003,C0302,R03,6,1000350.0,775212.43,0.05
10237,2025-11-08,P040,C0436,R02,1,25155.0,19240.4,0.1
10319,2025-11-08,P050,C0404,R02,3,66690.0,48235.92,0.05
11002,2025-11-08,P015,C0343,R04,1,40950.0,29949.09,0.1
11650,2025-11-08,P043,C0128,R01,2,40755.0,26926.67,0.05
12791,2025-11-08,P020,C0021,R03,5,162500.0,113394.0,0.0
13117,2025-11-08,P034,C0491,R04,2,52000.0,40296.64,0.0
13202,2025-11-08,P005,C0041,R02,6,830700.0,613620.09,0.0
13704,2025-11-08,P015,C0323,R01,2,91000.0,66931.8,0.0
14055,2025-11-08,P047,C0373,R01,1,14202.5,9063.3,0.05
14305,2025-11-08,P034,C0029,R04,2,52000.0,36850.96,0.0
14869,2025-11-08,P021,C0276,R04,2,15210.0,9117.83,0.1
10889,2025-11-09,P044,C0318,R02,1,11115.0,7553.4,0.1
13725,2025-11-09,P037,C0162,R03,1,33345.0,24172.43,0.05
14412,2025-11-09,P001,C0106,R02,1,71955.0,51979.81,0.1
14720,2025-11-09,P003,C0007,R01,1,175500.0,131742.35,0.0
11521,2025-11-10,P022,C0373,R01,3,18525.0,10533.73,0.05
12989,2025-11-10,P043,C0004,R02,2,42900.0,28633.13,0.0
13179,2025-11-10,P003,C0114,R02,2,333450.0,255894.29,0.05
13795,2025-11-10,P019,C0237,R02,2,92430.0,64901.18,0.1
14087,2025-11-10,P018,C0464,R01,5,78975.0,54784.9,0.1
14494,2025-11-10,P026,C0289,R04,2,18720.0,10901.82,0.1
10627,2025-11-11,P014,C0014,R04,4,180310.0,125296.36,0.05
11208,2025-11-11,P006,C0128,R01,1,200070.0,148251.41,0.05
12129,2025-11-11,P003,C0211,R04,2,333450.0,255177.85,0.05
12751,2025-11-11,P009,C0263,R02,5,469300.0,359223.12,0.05
12857,2025-11-11,P013,C0060,R02,4,175370.0,129202.16,0.05
13293,2025-11-11,P010,C0028,R03,4,290160.0,233605.39,0.1
14514,2025-11-11,P044,C0331,R02,2,20995.0,13770.47,0.15
11587,2025-11-12,P015,C0177,R02,1,45500.0,32148.05,0.0
11619,2025-11-12,P033,C0119,R02,6,59670.0,45584.61,0.15
12767,2025-11-12,P026,C0066,R02,5,46800.0,29686.98,0.1
13045,2025-11-12,P016,C0038,R04,6,263250.0,194805.54,0.1
14470,2025-11-12,P047,C0300,R04,2,26910.0,18781.91,0.1
14657,2025-11-12,P029,C0470,R04,6,49140.0,29164.58,0.1
10812,2025-11-13,P044,C0005,R02,1,11732.5,7767.09,0.05
11454,2025-11-13,P010,C0183,R03,1,80600.0,58434.79,0.0
11901,2025-11-13,P031,C0497,R01,1,22750.0,17061.51,0.0
12372,2025-11-13,P001,C0283,R04,6,407745.0,304148.81,0.15
13095,2025-11-13,P023,C0186,R04,4,14820.0,8350.61,0.05
13567,2025-11-13,P023,C0191,R02,1,3705.0,2288.37,0.05
13666,2025-11-13,P042,C0474,R01,2,38675.0,25686.12,0.15
13842,2025-11-13,P002,C0412,R01,1,186485.0,148280.73,0.05
10047,2025-11-14,P005,C0056,R04,9,1246050.0,933619.39,0.0
10165,2025-11-14,P009,C0173,R04,3,251940.0,193367.82,0.15
10411,2025-11-14,P039,C0441,R02,2,35100.0,27661.98,0.0
10655,2025-11-14,P048,C0239,R04,4,104000.0,78000.22,0.0
12433,2025-11-14,P005,C0178,R03,6,747630.0,554024.6,0.1
13294,2025-11-14,P002,C0448,R01,6,1177800.0,890578.15,0.0
13465,2025-11-14,P049,C0337,R03,2,37440.0,26522.55,0.1
11010,2025-11-15,P014,C0103,R01,3,135232.5,93182.64,0.05
11272,2025-11-15,P001,C0347,R03,5,379762.5,294828.71,0.05
11341,2025-11-15,P041,C0415,R01,2,14820.0,9426.06,0.05
11906,2025-11-15,P038,C0450,R01,2,64220.0,49423.61,0.05
12296,2025-11-15,P012,C0186,R04,1,57850.0,41020.73,0.0
12480,2025-11-15,P003,C0299,R04,1,175500.0,130300.25,0.0
13636,2025-11-15,P024,C0131,R01,4,56810.0,32427.39,0.05
11233,2025-11-16,P019,C0417,R02,1,48782.5,33387.65,0.05
11856,2025-11-16,P031,C0265,R01,1,21612.5,15677.9,0.05
12250,2025-11-16,P047,C0304,R01,6,89700.0,61038.58,0.0
13381,2025-11-16,P009,C0428,R02,1,98800.0,73394.06,0.0
13966,2025-11-16,P037,C0009,R04,3,89505.0,65797.12,0.15
14107,2025-11-16,P038,C0423,R04,5,169000.0,117157.76,0.0
14614,2025-11-16,P023,C0060,R02,4,14820.0,8651.51,0.05
14797,2025-11-16,P034,C0165,R02,4,88400.0,66232.63,0.15
10169,2025-11-17,P001,C0371,R01,9,647595.0,476613.79,0.1
10348,2025-11-17,P027,C0226,R02,3,20377.5,11474.07,0.05
10751,2025-11-17,P037,C0074,R02,3,94770.0,67361.01,0.1
10920,2025-11-17,P019,C0036,R02,3,146347.5,105321.82,0.05
11074,2025-11-17,P034,C0347,R03,3,78000.0,61705.72,0.0
11091,2025-11-17,P009,C0080,R04,3,296400.0,217594.63,0.0
12452,2025-11-17,P035,C0210,R02,3,101887.5,79810.84,0.05
12453,2025-11-17,P011,C0030,R01,1,34580.0,24508.59,0.05
12650,2025-11-17,P007,C0026,R02,4,269620.0,202413.73,0.15
13579,2025-11-17,P050,C0069,R01,1,21060.0,15145.84,0.1
13613,2025-11-17,P013,C0385,R01,2,83070.0,61640.35,0.1
13721,2025-11-17,P020,C0024,R04,6,185250.0,132290.37,0.05
14549,2025-11-17,P020,C0223,R02,3,92625.0,66885.11,0.05
14799,2025-11-17,P040,C0186,R04,2,53105.0,40280.52,0.05
10121,2025-11-18,P026,C0453,R02,3,31200.0,17442.35,0.0
10258,2025-11-18,P032,C0495,R02,5,78000.0,57682.98,0.0
10452,2025-11-18,P010,C0482,R02,7,507780.0,378560.21,0.1
11148,2025-11-18,P002,C0316,R04,5,981500.0,739141.41,0.0
11884,2025-11-18,P040,C0401,R03,4,106210.0,79085.7,0.05
11914,2025-11-18,P044,C0020,R03,2,20995.0,13577.94,0.15
10182,2025-11-19,P028,C0220,R03,4,52000.0,30746.41,0.0
10477,2025-11-19,P044,C0353,R02,1,11115.0,7566.05,0.1
11078,2025-11-19,P027,C0083,R04,1,7150.0,4103.33,0.0
11672,2025-11-19,P007,C0018,R03,1,75335.0,58278.57,0.05
12402,2025-11-19,P020,C0385,R01,4,130000.0,98398.55,0.0
13319,2025-11-19,P034,C0115,R01,3,70200.0,57403.2,0.1
14659,2025-11-19,P006,C0186,R04,2,400140.0,308821.29,0.05
10465,2025-11-20,P038,C0192,R01,4,121680.0,91481.1,0.1
10506,2025-11-20,P008,C0188,R02,1,183300.0,136730.95,0.0
12189,2025-11-20,P003,C0496,R03,5,833625.0,636769.94,0.05
12954,2025-11-20,P036,C0092,R01,2,18720.0,13916.78,0.1
13224,2025-11-20,P031,C0373,R01,1,22750.0,17606.32,0.0
13939,2025-11-20,P007,C0146,R02,1,79300.0,61148.65,0.0
14132,2025-11-20,P002,C0228,R02,2,372970.0,277530.74,0.05
10162,2025-11-21,P030,C0259,R04,2,14820.0,7839.46,0.05
10844,2025-11-21,P049,C0189,R04,6,124800.0,80242.25,0.0
11216,2025-11-21,P037,C0012,R03,2,63180.0,45159.04,0.1
12532,2025-11-21,P031,C0355,R01,4,91000.0,61771.97,0.0
13132,2025-11-21,P033,C0256,R03,1,11115.0,8422.34,0.05
13995,2025-11-21,P020,C0004,R02,2,65000.0,47083.8,0.0
14045,2025-11-21,P002,C0156,R01,4,745940.0,596780.82,0.05
14089,2025-11-21,P029,C0187,R02,2,17290.0,9738.7,0.05
14145,2025-11-21,P011,C0099,R03,3,103740.0,73227.56,0.05
10811,2025-11-22,P047,C0467,R02,3,42607.5,28865.29,0.05
11554,2025-11-22,P017,C0059,R04,1,30387.5,21778.89,0.15
11588,2025-11-22,P026,C0062,R02,1,10400.0,5932.9,0.0
12182,2025-11-22,P017,C0279,R01,2,67925.0,52038.62,0.05
12525,2025-11-22,P037,C0185,R01,1,33345.0,25133.64,0.05
12667,2025-11-22,P016,C0261,R02,1,41437.5,28735.74,0.15
13677,2025-11-22,P023,C0475,R02,3,10530.0,6125.78,0.1
10035,2025-11-23,P031,C0308,R04,1,21612.5,15102.94,0.05
10116,2025-11-23,P021,C0219,R04,1,8027.5,4430.38,0.05
11349,2025-11-23,P025,C0174,R02,1,11732.5,7128.13,0.05
11448,2025-11-23,P001,C0384,R02,2,143910.0,112297.64,0.1
11582,2025-11-23,P049,C0335,R04,3,53040.0,37644.24,0.15
12036,2025-11-23,P035,C0238,R04,1,32175.0,24521.68,0.1
13311,2025-11-23,P009,C0308,R04,1,98800.0,74491.35,0.0
13389,2025-11-23,P015,C0055,R03,6,245700.0,180962.19,0.1
14938,2025-11-23,P016,C0369,R01,6,292500.0,207001.99,0.0
12965,2025-11-24,P041,C0115,R01,1,7020.0,4655.0,0.1
10278,2025-11-25,P007,C0432,R01,2,134810.0,101543.36,0.15
10831,2025-11-25,P018,C0018,R03,4,70200.0,51714.7,0.0
11658,2025-11-25,P039,C0260,R01,5,74587.5,51527.62,0.15
11809,2025-11-25,P025,C0082,R04,2,23465.0,13338.13,0.05
14161,2025-11-25,P023,C0117,R01,9,31590.0,18320.77,0.1
14385,2025-11-25,P004,C0341,R04,2,236470.0,169201.62,0.15
14590,2025-11-25,P045,C0057,R04,5,24700.0,17341.56,0.05
14662,2025-11-25,P035,C0135,R04,5,178750.0,135937.19,0.0
14902,2025-11-25,P007,C0043,R02,1,71370.0,52505.77,0.1
10048,2025-11-26,P005,C0373,R01,4,526110.0,385368.14,0.05
13407,2025-11-26,P016,C0157,R01,1,41437.5,29964.19,0.15
13552,2025-11-26,P025,C0460,R02,4,46930.0,26555.16,0.05
14541,2025-11-26,P032,C0161,R04,2,28080.0,21348.19,0.1
14771,2025-11-26,P031,C0051,R02,1,19337.5,15475.54,0.15
14888,2025-11-26,P027,C0498,R04,1,6792.5,3708.73,0.05
10067,2025-11-27,P015,C0179,R04,3,129675.0,92721.41,0.05
10759,2025-11-27,P019,C0179,R04,2,102700.0,73493.01,0.0
11050,2025-11-27,P013,C0478,R04,2,92300.0,65767.33,0.0
11109,2025-11-27,P035,C0010,R04,1,35750.0,27046.21,0.0
12613,2025-11-27,P027,C0203,R04,3,18232.5,10267.03,0.15
10523,2025-11-28,P042,C0053,R01,1,22750.0,15980.28,0.0
10798,2025-11-28,P003,C0421,R04,4,666900.0,497330.96,0.05
11880,2025-11-28,P048,C0315,R04,3,78000.0,51622.1,0.0
12240,2025-11-28,P040,C0134,R04,2,47515.0,35962.13,0.15
12463,2025-11-28,P006,C0343,R04,1,210600.0,168764.84,0.0
12619,2025-11-28,P016,C0361,R02,1,46312.5,32693.78,0.05
12696,2025-11-28,P006,C0187,R02,4,758160.0,558540.04,0.1
14407,2025-11-28,P036,C0269,R04,2,20800.0,16173.03,0.0
14474,2025-11-28,P011,C0413,R01,1,36400.0,26031.11,0.0
12377,2025-11-29,P017,C0269,R04,4,128700.0,91766.18,0.1
12425,2025-11-29,P034,C0147,R02,2,46800.0,34631.29,0.1
12524,2025-11-29,P007,C0083,R04,1,71370.0,50289.63,0.1
12615,2025-11-29,P044,C0370,R04,2,22230.0,14606.02,0.1
12822,2025-11-29,P040,C0157,R01,5,132762.5,102261.48,0.05
13400,2025-11-29,P011,C0061,R02,2,69160.0,47257.33,0.05
13737,2025-11-29,P039,C0325,R03,3,52650.0,39032.42,0.0
14625,2025-11-29,P012,C0414,R04,11,636350.0,440003.44,0.0
10001,2025-11-30,P022,C0340,R02,4,26000.0,15716.09,0.0
10139,2025-11-30,P025,C0460,R02,1,11115.0,6463.82,0.1
10343,2025-11-30,P026,C0063,R04,3,29640.0,15615.02,0.05
11105,2025-11-30,P021,C0380,R04,5,38025.0,22071.43,0.1
11444,2025-11-30,P015,C0099,R03,4,172900.0,126056.25,0.05
11858,2025-11-30,P040,C0302,R03,4,100620.0,72067.1,0.1
12162,2025-11-30,P048,C0199,R01,3,78000.0,51553.58,0.0
12910,2025-11-30,P022,C0295,R02,3,19500.0,11256.84,0.0
